,id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,metadata,text_content
4640,36501,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Folklore Women White Printed Kurta,"{'id': '36501', 'gender': 'Women', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Kurtas', 'baseColour': 'White', 'season': 'Summer', 'year': '2012.0', 'usage': 'Ethnic', 'productDisplayName': 'Folklore Women White Printed Kurta'}",Women :: Apparel :: Topwear :: Kurtas :: White :: Summer :: 2012.0 :: Ethnic :: Folklore Women White Printed Kurta
4641,33241,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Arrow Men Blue Striped Shirt,"{'id': '33241', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Shirts', 'baseColour': 'Blue', 'season': 'Summer', 'year': '2012.0', 'usage': 'Formal', 'productDisplayName': 'Arrow Men Blue Striped Shirt'}",Men :: Apparel :: Topwear :: Shirts :: Blue :: Summer :: 2012.0 :: Formal :: Arrow Men Blue Striped Shirt
4642,57704,Women,Personal Care,Skin,Face Moisturisers,Cream,Spring,2017.0,nan,Lotus Herbals Cocomoist Moisturising Lotion,"{'id': '57704', 'gender': 'Women', 'masterCategory': 'Personal Care', 'subCategory': 'Skin', 'articleType': 'Face Moisturisers', 'baseColour': 'Cream', 'season': 'Spring', 'year': '2017.0', 'usage': 'nan', 'productDisplayName': 'Lotus Herbals Cocomoist Moisturising Lotion'}",Women :: Personal Care :: Skin :: Face Moisturisers :: Cream :: Spring :: 2017.0 :: nan :: Lotus Herbals Cocomoist Moisturising Lotion
4643,5808,Women,Apparel,Topwear,Tops,Navy Blue,Summer,2011.0,Casual,Jealous 21 Women Navy Blue Top,"{'id': '5808', 'gender': 'Women', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Tops', 'baseColour': 'Navy Blue', 'season': 'Summer', 'year': '2011.0', 'usage': 'Casual', 'productDisplayName': 'Jealous 21 Women Navy Blue Top'}",Women :: Apparel :: Topwear :: Tops :: Navy Blue :: Summer :: 2011.0 :: Casual :: Jealous 21 Women Navy Blue Top
4644,11111,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Indigo Nation Men Check White Shirts,"{'id': '11111', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Shirts', 'baseColour': 'White', 'season': 'Fall', 'year': '2011.0', 'usage': 'Formal', 'productDisplayName': 'Indigo Nation Men Check White Shirts'}",Men :: Apparel :: Topwear :: Shirts :: White :: Fall :: 2011.0 :: Formal :: Indigo Nation Men Check White Shirts
4645,25324,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Casio Edifice Men Silver Analogue Watches (ED418) EF-130D-1A4VDF,"{'id': '25324', 'gender': 'Men', 'masterCategory': 'Accessories', 'subCategory': 'Watches', 'articleType': 'Watches', 'baseColour': 'Black', 'season': 'Winter', 'year': '2016.0', 'usage': 'Casual', 'productDisplayName': 'Casio Edifice Men Silver Analogue Watches (ED418) EF-130D-1A4VDF'}",Men :: Accessories :: Watches :: Watches :: Black :: Winter :: 2016.0 :: Casual :: Casio Edifice Men Silver Analogue Watches (ED418) EF-130D-1A4VDF
4646,32393,Women,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Arrow Woman Blue Shirt,"{'id': '32393', 'gender': 'Women', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Shirts', 'baseColour': 'Blue', 'season': 'Summer', 'year': '2012.0', 'usage': 'Formal', 'productDisplayName': 'Arrow Woman Blue Shirt'}",Women :: Apparel :: Topwear :: Shirts :: Blue :: Summer :: 2012.0 :: Formal :: Arrow Woman Blue Shirt
4647,41661,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Mark Taylor Men Blue Striped Shirt,"{'id': '41661', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Shirts', 'baseColour': 'Blue', 'season': 'Summer', 'year': '2012.0', 'usage': 'Formal', 'productDisplayName': 'Mark Taylor Men Blue Striped Shirt'}",Men :: Apparel :: Topwear :: Shirts :: Blue :: Summer :: 2012.0 :: Formal :: Mark Taylor Men Blue Striped Shirt
4648,44313,Men,Apparel,Bottomwear,Trousers,Beige,Summer,2012.0,Casual,Indian Terrain Men Beige Trousers,"{'id': '44313', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Bottomwear', 'articleType': 'Trousers', 'baseColour': 'Beige', 'season': 'Summer', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'Indian Terrain Men Beige Trousers'}",Men :: Apparel :: Bottomwear :: Trousers :: Beige :: Summer :: 2012.0 :: Casual :: Indian Terrain Men Beige Trousers
4649,36733,Women,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Skypar Women White Printed T-shirt,"{'id': '36733', 'gender': 'Women', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Tshirts', 'baseColour': 'White', 'season': 'Summer', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'Skypar Women White Printed T-shirt'}",Women :: Apparel :: Topwear :: Tshirts :: White :: Summer :: 2012.0 :: Casual :: Skypar Women White Printed T-shirt
4650,22101,Men,Footwear,Shoes,Casual Shoes,Grey,Fall,2011.0,Casual,Flying Machine Men Grey Casual Shoes,"{'id': '22101', 'gender': 'Men', 'masterCategory': 'Footwear', 'subCategory': 'Shoes', 'articleType': 'Casual Shoes', 'baseColour': 'Grey', 'season': 'Fall', 'year': '2011.0', 'usage': 'Casual', 'productDisplayName': 'Flying Machine Men Grey Casual Shoes'}",Men :: Footwear :: Shoes :: Casual Shoes :: Grey :: Fall :: 2011.0 :: Casual :: Flying Machine Men Grey Casual Shoes
4651,16334,Men,Apparel,Topwear,Shirts,Peach,Fall,2011.0,Formal,Peter England Men Stripes Peach Shirt,"{'id': '16334', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Shirts', 'baseColour': 'Peach', 'season': 'Fall', 'year': '2011.0', 'usage': 'Formal', 'productDisplayName': 'Peter England Men Stripes Peach Shirt'}",Men :: Apparel :: Topwear :: Shirts :: Peach :: Fall :: 2011.0 :: Formal :: Peter England Men Stripes Peach Shirt
4652,46444,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Timex Men Black Dial Watch,"{'id': '46444', 'gender': 'Men', 'masterCategory': 'Accessories', 'subCategory': 'Watches', 'articleType': 'Watches', 'baseColour': 'Black', 'season': 'Winter', 'year': '2016.0', 'usage': 'Casual', 'productDisplayName': 'Timex Men Black Dial Watch'}",Men :: Accessories :: Watches :: Watches :: Black :: Winter :: 2016.0 :: Casual :: Timex Men Black Dial Watch
4653,7763,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Inkfruit Men's Secret Behing Royal Blue Black T-shirt,"{'id': '7763', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Tshirts', 'baseColour': 'Blue', 'season': 'Fall', 'year': '2011.0', 'usage': 'Casual', 'productDisplayName': ""Inkfruit Men's Secret Behing Royal Blue Black T-shirt""}",Men :: Apparel :: Topwear :: Tshirts :: Blue :: Fall :: 2011.0 :: Casual :: Inkfruit Men's Secret Behing Royal Blue Black T-shirt
4654,34064,Girls,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,Gini and Jony Girls Printed Teal Dress,"{'id': '34064', 'gender': 'Girls', 'masterCategory': 'Apparel', 'subCategory': 'Dress', 'articleType': 'Dresses', 'baseColour': 'Blue', 'season': 'Summer', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'Gini and Jony Girls Printed Teal Dress'}",Girls :: Apparel :: Dress :: Dresses :: Blue :: Summer :: 2012.0 :: Casual :: Gini and Jony Girls Printed Teal Dress
4655,47596,Women,Footwear,Shoes,Heels,White,Winter,2012.0,Casual,Portia Women White Sandals,"{'id': '47596', 'gender': 'Women', 'masterCategory': 'Footwear', 'subCategory': 'Shoes', 'articleType': 'Heels', 'baseColour': 'White', 'season': 'Winter', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'Portia Women White Sandals'}",Women :: Footwear :: Shoes :: Heels :: White :: Winter :: 2012.0 :: Casual :: Portia Women White Sandals
4656,50521,Men,Apparel,Innerwear,Innerwear Vests,Red,Summer,2016.0,Casual,Chromozome Men Red Innerwear Vest,"{'id': '50521', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Innerwear', 'articleType': 'Innerwear Vests', 'baseColour': 'Red', 'season': 'Summer', 'year': '2016.0', 'usage': 'Casual', 'productDisplayName': 'Chromozome Men Red Innerwear Vest'}",Men :: Apparel :: Innerwear :: Innerwear Vests :: Red :: Summer :: 2016.0 :: Casual :: Chromozome Men Red Innerwear Vest
4657,55053,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017.0,nan,Lakme Enrich Satins Lipstick 133,"{'id': '55053', 'gender': 'Women', 'masterCategory': 'Personal Care', 'subCategory': 'Lips', 'articleType': 'Lipstick', 'baseColour': 'Brown', 'season': 'Spring', 'year': '2017.0', 'usage': 'nan', 'productDisplayName': 'Lakme Enrich Satins Lipstick 133'}",Women :: Personal Care :: Lips :: Lipstick :: Brown :: Spring :: 2017.0 :: nan :: Lakme Enrich Satins Lipstick 133
4658,12794,Women,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Casual,Nike Women White Print Pink Tshirts,"{'id': '12794', 'gender': 'Women', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Tshirts', 'baseColour': 'Pink', 'season': 'Fall', 'year': '2011.0', 'usage': 'Casual', 'productDisplayName': 'Nike Women White Print Pink Tshirts'}",Women :: Apparel :: Topwear :: Tshirts :: Pink :: Fall :: 2011.0 :: Casual :: Nike Women White Print Pink Tshirts
4659,13646,Men,Footwear,Shoes,Casual Shoes,Beige,Fall,2011.0,Casual,Carlton London Men Casual Beige Casual Shoes,"{'id': '13646', 'gender': 'Men', 'masterCategory': 'Footwear', 'subCategory': 'Shoes', 'articleType': 'Casual Shoes', 'baseColour': 'Beige', 'season': 'Fall', 'year': '2011.0', 'usage': 'Casual', 'productDisplayName': 'Carlton London Men Casual Beige Casual Shoes'}",Men :: Footwear :: Shoes :: Casual Shoes :: Beige :: Fall :: 2011.0 :: Casual :: Carlton London Men Casual Beige Casual Shoes
4660,34858,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2012.0,Casual,Vans Men Classic Slip-On Grey Shoes,"{'id': '34858', 'gender': 'Men', 'masterCategory': 'Footwear', 'subCategory': 'Shoes', 'articleType': 'Casual Shoes', 'baseColour': 'Grey', 'season': 'Summer', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'Vans Men Classic Slip-On Grey Shoes'}",Men :: Footwear :: Shoes :: Casual Shoes :: Grey :: Summer :: 2012.0 :: Casual :: Vans Men Classic Slip-On Grey Shoes
4661,27473,Women,Apparel,Innerwear,Bra,Beige,Winter,2015.0,Casual,Jockey Women Beige Essence Bra 2001,"{'id': '27473', 'gender': 'Women', 'masterCategory': 'Apparel', 'subCategory': 'Innerwear', 'articleType': 'Bra', 'baseColour': 'Beige', 'season': 'Winter', 'year': '2015.0', 'usage': 'Casual', 'productDisplayName': 'Jockey Women Beige Essence Bra 2001'}",Women :: Apparel :: Innerwear :: Bra :: Beige :: Winter :: 2015.0 :: Casual :: Jockey Women Beige Essence Bra 2001
4662,2211,Men,Footwear,Sandal,Sandals,Navy Blue,Fall,2010.0,Casual,Puma Men Trek Navy Blue Floater,"{'id': '2211', 'gender': 'Men', 'masterCategory': 'Footwear', 'subCategory': 'Sandal', 'articleType': 'Sandals', 'baseColour': 'Navy Blue', 'season': 'Fall', 'year': '2010.0', 'usage': 'Casual', 'productDisplayName': 'Puma Men Trek Navy Blue Floater'}",Men :: Footwear :: Sandal :: Sandals :: Navy Blue :: Fall :: 2010.0 :: Casual :: Puma Men Trek Navy Blue Floater
4663,11575,Women,Apparel,Topwear,Kurtas,White,Summer,2011.0,Ethnic,W Women Printed White Kurtas,"{'id': '11575', 'gender': 'Women', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Kurtas', 'baseColour': 'White', 'season': 'Summer', 'year': '2011.0', 'usage': 'Ethnic', 'productDisplayName': 'W Women Printed White Kurtas'}",Women :: Apparel :: Topwear :: Kurtas :: White :: Summer :: 2011.0 :: Ethnic :: W Women Printed White Kurtas
4664,25740,Men,Accessories,Wallets,Wallets,Black,Fall,2011.0,Casual,Wrangler Men Casual Black Wallet,"{'id': '25740', 'gender': 'Men', 'masterCategory': 'Accessories', 'subCategory': 'Wallets', 'articleType': 'Wallets', 'baseColour': 'Black', 'season': 'Fall', 'year': '2011.0', 'usage': 'Casual', 'productDisplayName': 'Wrangler Men Casual Black Wallet'}",Men :: Accessories :: Wallets :: Wallets :: Black :: Fall :: 2011.0 :: Casual :: Wrangler Men Casual Black Wallet
4665,33625,Women,Accessories,Wallets,Wallets,Green,Summer,2012.0,Casual,Lino Perros Women Green Wallet,"{'id': '33625', 'gender': 'Women', 'masterCategory': 'Accessories', 'subCategory': 'Wallets', 'articleType': 'Wallets', 'baseColour': 'Green', 'season': 'Summer', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'Lino Perros Women Green Wallet'}",Women :: Accessories :: Wallets :: Wallets :: Green :: Summer :: 2012.0 :: Casual :: Lino Perros Women Green Wallet
4666,24692,Men,Apparel,Bottomwear,Jeans,Black,Fall,2011.0,Casual,Locomotive Men Black Jeans,"{'id': '24692', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Bottomwear', 'articleType': 'Jeans', 'baseColour': 'Black', 'season': 'Fall', 'year': '2011.0', 'usage': 'Casual', 'productDisplayName': 'Locomotive Men Black Jeans'}",Men :: Apparel :: Bottomwear :: Jeans :: Black :: Fall :: 2011.0 :: Casual :: Locomotive Men Black Jeans
4667,57360,Women,Apparel,Innerwear,Bra,Black,Winter,2015.0,Casual,Amante Black Printed Full-Coverage Bra BGSW02,"{'id': '57360', 'gender': 'Women', 'masterCategory': 'Apparel', 'subCategory': 'Innerwear', 'articleType': 'Bra', 'baseColour': 'Black', 'season': 'Winter', 'year': '2015.0', 'usage': 'Casual', 'productDisplayName': 'Amante Black Printed Full-Coverage Bra BGSW02'}",Women :: Apparel :: Innerwear :: Bra :: Black :: Winter :: 2015.0 :: Casual :: Amante Black Printed Full-Coverage Bra BGSW02
4668,36357,Men,Accessories,Ties,Ties,Navy Blue,Summer,2012.0,Formal,Reid & Taylor Men Navy Blue Tie,"{'id': '36357', 'gender': 'Men', 'masterCategory': 'Accessories', 'subCategory': 'Ties', 'articleType': 'Ties', 'baseColour': 'Navy Blue', 'season': 'Summer', 'year': '2012.0', 'usage': 'Formal', 'productDisplayName': 'Reid & Taylor Men Navy Blue Tie'}",Men :: Accessories :: Ties :: Ties :: Navy Blue :: Summer :: 2012.0 :: Formal :: Reid & Taylor Men Navy Blue Tie
4669,4582,Unisex,Accessories,Bags,Backpacks,Orange,Winter,2018.0,Casual,Wildcraft Unisex Orange Daypack A4 Backpack,"{'id': '4582', 'gender': 'Unisex', 'masterCategory': 'Accessories', 'subCategory': 'Bags', 'articleType': 'Backpacks', 'baseColour': 'Orange', 'season': 'Winter', 'year': '2018.0', 'usage': 'Casual', 'productDisplayName': 'Wildcraft Unisex Orange Daypack A4 Backpack'}",Unisex :: Accessories :: Bags :: Backpacks :: Orange :: Winter :: 2018.0 :: Casual :: Wildcraft Unisex Orange Daypack A4 Backpack
4670,20232,Women,Apparel,Topwear,Sweaters,Blue,Fall,2011.0,Casual,Wrangler Women Felt Blue Sweater,"{'id': '20232', 'gender': 'Women', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Sweaters', 'baseColour': 'Blue', 'season': 'Fall', 'year': '2011.0', 'usage': 'Casual', 'productDisplayName': 'Wrangler Women Felt Blue Sweater'}",Women :: Apparel :: Topwear :: Sweaters :: Blue :: Fall :: 2011.0 :: Casual :: Wrangler Women Felt Blue Sweater
4671,14007,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Nike Men Printed White Tshirts,"{'id': '14007', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Tshirts', 'baseColour': 'White', 'season': 'Fall', 'year': '2011.0', 'usage': 'Casual', 'productDisplayName': 'Nike Men Printed White Tshirts'}",Men :: Apparel :: Topwear :: Tshirts :: White :: Fall :: 2011.0 :: Casual :: Nike Men Printed White Tshirts
4672,58328,Men,Footwear,Flip Flops,Flip Flops,Blue,Summer,2012.0,Casual,Lotto Men Blue Flip Flops,"{'id': '58328', 'gender': 'Men', 'masterCategory': 'Footwear', 'subCategory': 'Flip Flops', 'articleType': 'Flip Flops', 'baseColour': 'Blue', 'season': 'Summer', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'Lotto Men Blue Flip Flops'}",Men :: Footwear :: Flip Flops :: Flip Flops :: Blue :: Summer :: 2012.0 :: Casual :: Lotto Men Blue Flip Flops
4673,44777,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2012.0,Casual,Lotto Men Grey Dolce Vita Shoes,"{'id': '44777', 'gender': 'Men', 'masterCategory': 'Footwear', 'subCategory': 'Shoes', 'articleType': 'Casual Shoes', 'baseColour': 'Grey', 'season': 'Summer', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'Lotto Men Grey Dolce Vita Shoes'}",Men :: Footwear :: Shoes :: Casual Shoes :: Grey :: Summer :: 2012.0 :: Casual :: Lotto Men Grey Dolce Vita Shoes
4674,37285,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Tantra Women Blue Shopping T-shirt,"{'id': '37285', 'gender': 'Women', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Tshirts', 'baseColour': 'Blue', 'season': 'Summer', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'Tantra Women Blue Shopping T-shirt'}",Women :: Apparel :: Topwear :: Tshirts :: Blue :: Summer :: 2012.0 :: Casual :: Tantra Women Blue Shopping T-shirt
4675,5450,Men,Apparel,Bottomwear,Shorts,Blue,Summer,2011.0,Sports,Nike Men's Blue Short,"{'id': '5450', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Bottomwear', 'articleType': 'Shorts', 'baseColour': 'Blue', 'season': 'Summer', 'year': '2011.0', 'usage': 'Sports', 'productDisplayName': ""Nike Men's Blue Short""}",Men :: Apparel :: Bottomwear :: Shorts :: Blue :: Summer :: 2011.0 :: Sports :: Nike Men's Blue Short
4676,34400,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Myntra Men Planet Earth Black T-shirt,"{'id': '34400', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Tshirts', 'baseColour': 'Black', 'season': 'Summer', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'Myntra Men Planet Earth Black T-shirt'}",Men :: Apparel :: Topwear :: Tshirts :: Black :: Summer :: 2012.0 :: Casual :: Myntra Men Planet Earth Black T-shirt
4677,50145,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Rocia Women Black Flats,"{'id': '50145', 'gender': 'Women', 'masterCategory': 'Footwear', 'subCategory': 'Shoes', 'articleType': 'Heels', 'baseColour': 'Black', 'season': 'Winter', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'Rocia Women Black Flats'}",Women :: Footwear :: Shoes :: Heels :: Black :: Winter :: 2012.0 :: Casual :: Rocia Women Black Flats
4678,17682,Women,Footwear,Shoes,Casual Shoes,Blue,Winter,2015.0,Casual,Catwalk Women Closed Blue Casual Shoe,"{'id': '17682', 'gender': 'Women', 'masterCategory': 'Footwear', 'subCategory': 'Shoes', 'articleType': 'Casual Shoes', 'baseColour': 'Blue', 'season': 'Winter', 'year': '2015.0', 'usage': 'Casual', 'productDisplayName': 'Catwalk Women Closed Blue Casual Shoe'}",Women :: Footwear :: Shoes :: Casual Shoes :: Blue :: Winter :: 2015.0 :: Casual :: Catwalk Women Closed Blue Casual Shoe
4679,22565,Women,Accessories,Bags,Handbags,Purple,Winter,2015.0,Casual,Lino Perros Purple Women Casual Sling Bag,"{'id': '22565', 'gender': 'Women', 'masterCategory': 'Accessories', 'subCategory': 'Bags', 'articleType': 'Handbags', 'baseColour': 'Purple', 'season': 'Winter', 'year': '2015.0', 'usage': 'Casual', 'productDisplayName': 'Lino Perros Purple Women Casual Sling Bag'}",Women :: Accessories :: Bags :: Handbags :: Purple :: Winter :: 2015.0 :: Casual :: Lino Perros Purple Women Casual Sling Bag
4680,16750,Women,Accessories,Bags,Clutches,Beige,Winter,2015.0,Casual,Spice Art Women Gun Metal Leatherette Metallic Clutch,"{'id': '16750', 'gender': 'Women', 'masterCategory': 'Accessories', 'subCategory': 'Bags', 'articleType': 'Clutches', 'baseColour': 'Beige', 'season': 'Winter', 'year': '2015.0', 'usage': 'Casual', 'productDisplayName': 'Spice Art Women Gun Metal Leatherette Metallic Clutch'}",Women :: Accessories :: Bags :: Clutches :: Beige :: Winter :: 2015.0 :: Casual :: Spice Art Women Gun Metal Leatherette Metallic Clutch
4681,46020,Women,Apparel,Topwear,Kurtis,Orange,Summer,2012.0,Ethnic,Fabindia Women Orange Kurti,"{'id': '46020', 'gender': 'Women', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Kurtis', 'baseColour': 'Orange', 'season': 'Summer', 'year': '2012.0', 'usage': 'Ethnic', 'productDisplayName': 'Fabindia Women Orange Kurti'}",Women :: Apparel :: Topwear :: Kurtis :: Orange :: Summer :: 2012.0 :: Ethnic :: Fabindia Women Orange Kurti
